stars,useful,date,review_id,business_id,cool,text,user_id,funny
4,0,2014-03-16,edhsyr-OxLNS1oC86F7HZg,YzqV61exMv__mjobBV2g7g,0,"I dream of the panang curry from thai cuisine. It's so delicious. 

Service here is great and ordering over the phone is a breeze. We start with thai iced teas which are sweet and delicious. The tom kah soup or dumplings are great to start. We get tom kah with veggies and extra spicy. It is so good. 

Like I said the panang curry is so good. It has lots of broccoli and we get it with chicken and veggies. It can get really spicy so be aware. The spicy basil noodles, spicy thai fried rice, and the pad se ew are other favorites! 

Take out is great- usually 20-30 minutes. Packed up and waiting for you. It's byob so if you eat in grab a six pack!",UwV6jBuTR1S9acT6bPTBPw,0
5,0,2017-10-01,mGnzwKqgEUjHVzLH1m_Adg,34VuBMNaG9nJiyqsnoEgPg,0,Joseph was our waiter . Amazing service ... he gave us some great recommendations on foods.  Ask for him . You will not be disappointed! The edamame garlic flavor was to die for!,mYWdhvknGYqqOAG77br6Ug,0
1,0,2017-06-11,CMF6Fcg5B8sqHwV__j9sSA,M4vh_kzppP1nsxo7hsaVIA,0,This buffet sucks I paid $48 or $58! I should've gone to one of the station casinos it's way cheaper also the food here was not even that good for $50 I could've paid $50 and gone to the damn Caesars Palace which is way prettier inside. The lady that worked in the front name Dianne I was rude to us to and some of the food was cold. I never got asked for a refill on my drink either. Next time I will go downstairs to the chart house or to another buffet like I said.,Y8l4k6oxQuoiKe4O3xEoBQ,0
2,0,2014-05-05,LgoKtbe_042ECMmwpIqrjA,gBfPyzPRmeOaj3SdcIj0Rw,0,"Good.....not great. The food was tasty but I don't recommend doing a ""trust me"" menu with the waiter alone.....our waiter told us he would prepare one we could share and it was very lackluster (i'm taking about beyond basic...spice tuna roll, tuna sushi, pot-stickers) so that was disappointing. Nice ambiance, but for the prices, I would go somewhere more upscale and that takes more risks, like Nobu. Also it was a birthday and I told 4 people but they still forgot to bring my husband the desert and sparkler to the table.....I ended up having to remind them and they served it to him in the bar on the way out...pretty lame but better than nothing. Don't do a special dinner here is what I would recommend.",6yll2nS1GGWPsnrLT6Cp9w,0
2,2,2017-05-30,VdFVjdwneG5mVaATacnH6Q,GC5wcui5uejRZTi8OCNPkQ,0,"The good-décor and chips/salsa

The Bad-crunchy rice, bland beans, hard taco the size of the value taco at Del Taco. Cheese enchilada was ok, nothing special. A little pricey.

Glad I tried this place, now I wont have to come back.
There are hundreds of better Mexican places in town.",eWanvjvMjR-a92JVGAX0BQ,0
3,3,2015-08-29,FbWXWUtMgaOgBkg7a8mswg,07jQarxKd_8J_AJHD5YBqQ,0,This place is really not that healthy. I've ordered my meals here once before and it has a high content of sodium. I've also came here once for lunch. Overall it's not that great!,YANbbv5ua4nxId8vv2gOKw,0
5,0,2015-07-18,uU74DoPwu8zcI5xYY4PnYg,SzcCJJmreMlWCsNjupdVAA,0,"After much review reading and indecision, I decided that this was the best place to take my wife for our 3rd anniversary.  What a good decision I made!  I was impressed with the service, ambiance, and most of all the prices.  I had the duck and she had the chicken, I had 2 $15 glasses of french pinot noir and she had 1 glass of reisling, PLUS we had escargot for an appetizer and our bill was just over $100, after tax.  For such excellent food, service and ambiance, this was a steal!  I highly recommend this place, plus the location is excellent for an after dinner walk.  I'll definitely be back.",6jhMdVQHbJK02-WIfICg9A,0
5,2,2012-09-06,TLPkSWRNE1-nL5zHnW19Dg,68vGFIH94olrtPi1kAEYVw,0,"My wife and I saw Gordie Brown last Saturday night.  We had heard of Gordie but didn't know that much about him or his act. After researching Yelp and some other sites, we discovered he was known for musical and comedic impressions.  

He put on the most entertaining show we attended, during this particular trip to Vegas.  Highly reccomended.  He was hilarious from beginning to end, never slowing down at all. 

He has a rare talent, combining a genuine gift for comedy and celebrity impersonations. You could tell he was improvising some of the skits, adding on items he picked out (or people he picked on) in the audience. Really a funny, funny guy.  

I would reccomend Gordie for the 30+ crowd.  Some of the impersonations he does are of celebritys from that generation (and older). 

The tickets are quite reasonable and there is really not a bad seat in the house.",SB3ti6pzJ3qHfBCk5_pUSA,0
3,9,2018-06-03,nS3rsg_ISQUHBZ3zBI708w,XngwPRynytzSPJoVlawnjQ,8,"Safeway usually carries what I want, and I'm glad this location has  decent organic produce. Prices seem to be right in the middle, because I rarely complain about them. 

The ready-to-eat section always looks fresh, so I can pick up a fruit cup, veggie bowl, or party platter anytime knowing that it hasn't been sitting on the shelf for days on end.

About the encased pastries in the bakery, though, I would only pick those up in the morning. https://youtu.be/Tp5pDWJB_iU 

Two bad things: 
1) the restroom is awful. I don't understand how places that sell food keep such terrible restrooms. 
2) and this is more of a personal problem, but I was really hoping to win that $1 million Monopoly prize.",w4A7sIul4wryJFow4n3EWA,9
4,0,2015-07-10,h5kE44PBmM_M-QI5jOBzUg,q4v-I9j1v7WqtxR12uEMxQ,0,"Solid sandwiches, good quality meats and interesting creations. The place is very nicely decorated, and there is an outside patio that on a nice day could be very enjoyable. 

Though service is a bit slow for a sandwich shop, it is totally worth the wait. Their serving are massive, I ordered a medium sandwich and could only eat half ( and trust me, I can eat).
What set my sandwich apart, was the Italian dressing, it brought all the flavored together and made it a very tasty meal. Even a better one a couple hours later when I ate the other half at work. 

Natasha (wife), got a turkey sandwich, it had bacon and avocado in it, the bacon was too crispy, and the cream cheese was just chunked in there, maybe great for some people but she didn't care for both the bacon or cream cheese. Once she removed those ingredients, she enjoyed her meal.

Totally worth another visit and try a couple more of their sandwich creations.",d9zjXhZz5442V1GAmxRBcw,0
5,0,2011-07-28,UC-cuF9-10AORb9wel0NSQ,vW65SNLam99SyOuVagNuvg,0,"I absolutely loved this place. So much that I ate here twice and got drinks here 4 days in a row.

While this is upscale Mexican food with an amazing and very large tequila menu, I have to urge you to order the Sangria... TDF (to die for)....I craved these every single day I was in town....Although Sangria seems like a very easy drink to make without screwing it up, I'm pretty particular about how it tastes. The Sangria at Diego was made with the perfectly-in my opinion- This is the perfect drink after laying in the sun all day. It's as refreshing as it gets. 

Of course the margaritas are amazing here with lots of various choices, including my favorite Skinny Margarita. So, these aren't to be missed either. 

Like others have said, the chips served with 3 salsas and 3 blended salts are awesome! I had these on more than 1 occasion...

We also ordered the grilled chicken salad and chicken enchilada suiza. Both were very good. The kids meal was actually a great deal at just 7.00 for beef taquitos with rice, beans and churro for dessert...They thought there meal was the best they've had in quite awhile when eating out..

Service was terrific and the ambience was very inviting...

Now, we stayed at the Signature at MGM, so Diego was very convenient and kid friendly. Had we not stayed here we may not have made a trip just to eat here. This is simply because there are just soooo many restaurants to try in Vegas that you can usually just stay at your own hotel and find great places check out...

If you are staying at Signature or MGM (or somewhere nearby), you should definitely check out Diego....",gcffkX68A0JfcO6JmN9F-A,0
4,0,2014-09-08,_C62VL3O6OwRbJhEcv0f3g,UJb1PrUWDFfuzwUPc1pP4Q,0,It's a fun place!! Always packed and a good time,bxgcoJy_h7ZLIUo6HMqNHQ,0
5,0,2018-05-19,NAayjyNDWyJvaXd9DWq4_w,dQrDogW_V4fB83vTTAP5eA,0,"So many great selections. Awesome staff as well, cool man! We totally loved it. Close to home as well. Thanks!",40FruAnYiH_X4yigWPy0rQ,0
5,0,2014-10-22,68DFx6Gpu9614uF7j-ehHQ,wOZJMkrEs0DFiIotayrgaQ,0,"Great authentic Italian food, Franco, the owner, is from Genoa.  Had a pleasant conversation regarding his California wine we were drinking.  Could not be more content!",gJkgv0PFHHYjwIt-PK_0bw,0
4,0,2014-05-07,Ean4BcMAD_f_E7r8UNlfxQ,3RlylOY452bA8rwliPUeUQ,0,"food was good but they really need to tidy up
empty cardboard boxes are stacked up on the shelves also cleaning product are left out in the open with disarray 
I guess I am comparing it to the GO restaurant that was there before and looked so much visually appealing
presentation is EVERYTHING",nJdjnwkMjzSSE_pNBWceTg,0
4,8,2014-04-21,Mru6v7pBb02peinR9gnaGA,1f2WHfYMnOe71xx3GiaT7g,4,"After all the anticipation and the construction ""uptown"" the Knights have finally found a location to appropriately call home.  Don't get me wrong, I loved the Fort Mill stadium, but always seemed like it was so far removed from Charlotte and surrounding.  There was plenty of parking, which was a plus, but it seemed like you went to the game got your hot dog, snacks, beer, and entertainment and then got in the car and left.  At least with a stadium downtown, there is so much more potential to get the Knights into the fold for your daily activities.

Hang out in the new RB park right next door or the French Quarter in the Latta Arcade strip before the game...  That's what my friends and I did before we got to the sold out game.  

We had SRO tickets and I was a little leery about it, but it turned out great!  Aside from the grassy berm to sit on, there are plenty of places to stand behind the regular seats... even a waist high table to set drinks/food on along the outer perimeter.  The field is sunken in so there as a great view of the action from any perspective.

Another great opportunity the builders of the stadium took advantage of was Charlotte's craft brewing scene.  You can get NoDa Breawing, TripleC, Birdsong, and Old Meck of the tap.  There are plenty of food stands along the perimeter of the whole place!

There looks like there are plenty of private boxes above...  I've only had the pleasure of watching a Knights game from a box once, but something about being outside in the fresh air, cold beer in hand, and sun on your face that totally says baseball to me.",Ry1O_KXZHGRI8g5zBR3IcQ,1
5,1,2018-01-20,tRWqM3MTd1db0PfJtR8U1w,cRuk2y-LeWL42UVEkLVU3A,1,"Ordered chicken club,  flatbread pizza,  and pretzel bites.  Everything was excellent, even the French fries that accompanied the dishes. Drinks were vey good also.  Service was excellent,  we were at the bar.",Hdda1v__Byq4eQEUaTDa3A,0
2,1,2014-05-22,L5o5V3aU5v_P1LehZWBARQ,1PnhX9SNMX71LPFD7-IqXg,0,"First visit here. I want to be able to say good things, so some of the positives....

~Our server was pleasant. She gave us good service and checked on us a few times.
~The menu has a nice selection for breakfast, lunch and dinner.
~Breakfast is served all day.

Having said that, this place is dated. The sign outside said they remodeled, but it looks like a place my mom worked in the seventies. 

The food is okay. Mostly homestyle, blue plate special kind of entrees. I ordered a salad with grilled chicken. It was a nice size with sliced chicken, sliced tomatoes, hard boiled egg, and cheese on iceberg lettuce. Overall, it was fresh, but the chicken had absolutely no seasoning. My friend suggested they don't season things due to the number of elderly that eat here. The cheese was imitation cheese, which I don't like. We also ordered a Philly Cheese Steak sandwich with a side of peaches. It had quite a bit of meat on it, but the bun was soggy causing it to fall apart.

Prices seem high for the quality of food, however they do have breakfast specials and free ice cream from 11am-2pm.

I might consider coming back to try their breakfast, but doubt it.",N8KY5W3UXAZrAGMYO2IDFw,0
5,0,2015-05-07,GnfPcwHEWpcpC4iBbNXOGQ,YWvIJ9MKQ7Hn_bLWLKKJig,0,"ABC is our favorite convenience  store when we come to Vegas. Great place to pick up some snacks or drinks.
 They have everything you need. We always stop in for the .99 cent bottle water, best price on the Strip. Make sure you keep hydrated in the hot vegas sun.",MDh-N9_MAox7mBCdnxDu1w,0
5,0,2017-03-01,ueFvTAuQpJihHW3nn2I9gg,paV7nKAzqc22bMEZPuCH5Q,0,"My health and well-being have improved exponentially since I began my treatments at North Scottsdale Chiropractic Wellness Center; Dr. Bryan Siegel is truly a healer!! I traveled from TN to AZ for just one of his therapies but was offered so much more, he provided a wealth of information and opportunity to better my health. I will return for treatments in the future and refer many more friends, family and colleagues to him as well. I only wish more people knew his services were available!!

I had really started to feel hopeless about ever feeling youthful or truly energetic again, despite good diet and exercise, and this was more than depressing at the age 34; it was unacceptable. I've spent three times the amount of money and time seeing specialists through insurance but never found true relief from the symptoms. I actually got the results and relief I needed in a tenth of the time and cost under Dr. Bryan's care. Dr. Bryan uncovered and released underlying injuries and traumas that were impeding my well-being on many levels; he confidently identified related issues that I didn't openly present with at intake. This led him to resolve my left knee issues, aid in the recovery of my right knee (I have had multiple surgeries on this joint), and completely resolved the pain in my left foot and lower back. He also relieved my symptoms of adrenal fatigue and set me on a path of success to manage those symptoms with self-care at home. I received an unparalleled level of care here and highly recommend that anyone seeking relief from chronic pain or illness, allergies or nicotine addiction seek out Dr. Bryan!",X8jO8W8WxCGk3-nD9KPt0w,0
5,2,2016-07-20,tEY2aowjZNblzXqs6DBmJQ,X0yapSsmF2QliosXOTigTw,0,"We just moved to Nevada, and had no idea who to call to have a pool installed.  In speaking with a friend who's opinion we both respect, suggested we call Steve Breck.  We are so happy with the new pool!  Just beautiful.  From the very beginning, to the final days, there was always someone to speak to if there were any questions.  Phone calls were answered immediately, which, from what I've heard does not happen here.  Even with all the rain we had, from start to finish the entire build process took less than 6 weeks.  I was told building a pool from scratch would take 3-4 months.  If you are considering a pool, or to fix an older one, give them a call, you won't be disappointed.  Wonderful, thank you all, were having a great summer.",HnktM6nn2LN-j-ZHMvYpqg,0
5,4,2013-02-02,_RLDJwpUqS6MZbg8dqMEfw,dHUb949NckE2GqtlSVlWQg,3,"Roaming Fork is by far the best food truck I've tried in the QC.  The signature item is their fish tacos, which are especially delicious in the winter when Kelly makes em with a mango salsa.  The summer version with the corn salsa are quite scrumptious also.  

The truck is in Ballantyne every Thurs so this is a weekly thing for me.  The smoked meatloaf sandwich is bomb-diggity and the garlic-parmeson fries are a must.  Several co-workers have told me the ""porky-cheesy"" is where it's at, but I can't vouch for it since I haven't tried it (pulled pork that her husbands smokes for 12 hrs in a grilled cheese sammich) 

Great bang for the buck - go get you some.",ahzVRgLg200lIJ93UwYP8Q,1
4,3,2010-12-21,b7plS3UD1IQiP_qH81x91g,XbdYvr6i9qR2bEbpwvcmiQ,2,"I went here looking for unique ribbon and the staff was really helpful.  The store is well organized so it is easy to find things.  The Christmas section was especially nice.  They have a lot of super cute ornaments and other decorations. I will definitely be back after the holidays to pick up whatever is left over, assuming it is on sale. That's the way I always shop for Christmas decorations, cards, etc.  It all goes in a box and then, come Thanksgiving, I've completely forgot what I bought.  I get to open the box and surprise myself. It's like an early Christmas for me!

I have bought furniture here in the past and it's held up fine.  But it's not high quality stuff or anything.  I bought a couple of end tables for our guest room and the drawers are pretty flimsy.  But they were cheap and they do the job.  I'm a big believer in ""you get what you pay for,"" especially when it comes to furniture.",iAevEfcmtCr2cpd6IRqnTA,0
2,0,2015-03-11,2mKF030MS4gKksQRWF0yWQ,w_UCGMgok7N9p0XdYBx1VQ,0,"A good example of a one-time meal.  Don't let this restaurant fool you twice.  Too much food on the floor; I prefer it on my plate or in my mouth.  The service exists only when you're ready to order and when you receive your food and drinks.  Call me picky, but there's something maddening about eating salty food with an empty water glass.",Ir9KEnn-0IIEdQ2xnEcNuA,0
3,0,2018-03-10,aaw49aYdBtg-qmlF5Hqgng,VuYF1vGKLjEFaQfL4Ypwqg,0,"You know, I love the food. Been going to Gallo since it was in the Clarendon. Visit Otro regularly. You even catered my sons wedding reception. But, please get more help in the bar area. Customer service is C at best. I was the one who walked out tonight. And I live in Garfield. Not ok to wait on others while I wait patiently to be acknowledged. Even told another employee to tell them I had been waiting. Not even eye contact.",GHkaK9V_3626PlbugQhmGg,0
2,0,2015-10-04,SklaFXYjtXPBGC2BkWk5fA,bAWQmZgMggH4HTJnVcpLPw,0,"Lots of bad here. 

Ordered four tacos to go. Short drive home but they were soggy eat-with-a-fork failures by the time we ate them. One problem is the tacos were wrapped in foil. Good way to turn a hard shell into mush. Would paper be too much trouble? Or Moe's could choose not to allow hard taco take outs because the food quality suffers along with the reputation of the business.

Moe's filled the sack my tacos were in with tortilla chips. No salsa in the sack and, more importantly, none was offered. I would have happily paid for something to dip the chips in. The chips went in the trash.

Most disappointing was the staff. The person who prepared my order seemed more interested in the personal conversation he was having with a coworker than he was in my order. Then the cashier, who was out of the room for several minutes, left me with the impression she was doing me a favor by taking my money. No eye contact. No thank you. No ""sorry you had to wait"", just an attitude.",lx4qae4sfIovjT-MT57Axg,0
4,0,2017-07-11,DhIVMsXo_ET9ob_kuILWKg,zGk9NTk1MwdSu1Vm52FlXw,0,"I go here for pain management for my back mostly. Sacroiliac Dysfunction. Love Dr Yeddu. Martha is great too. Most of the staff is great and I'm happy to see them. They are kind to my kids if I need to bring them in, and are friendly to me. Dr Yeddu has given me my life back. He's really kind and listens and is informative. I like to pursue treatments so I'm not stuck on meds and he supports that. Also they do treatments in house so it's cheaper and no third party billing . Sometimes my pain is more or less and he is great about changing them up as I need them since I always try to be on as little meds as possible. I only took a star due to some rx issues that I kept asking to get resolved and nothing was happening. Not worth getting into bc it did end up getting resolved it just took a while. Anyway, I refer everyone I know to Dr Yeddu. No practice is perfect and I understand they deal with a lot, so missing star aside I think they try really hard and I've had great results.",2KZzuJDsXFPP1hzQQTn2qA,0
4,1,2008-01-20,4C3JzzQkBtPzIC56w9yj5A,UIP5QLIzaoIaeJ7BroGNRA,0,"This Ruby Tuesday is nicer than most.  There were wine glasses on the tables at lunch and the more upscale furnishings and booths made me wish I was wearing a blazer.  But service was friendly and lively as usual.  

Our host ended up being our waiter which made me wonder if they were short staffed.  But  he never let our drinks run out.  And he apologized when my sandwich came out with cheese on it by mistake.  It's a big sign of competency and integrity to me when they recognize something wasn't exactly the way you wanted it and offer to correct it.  So I like them. 

The Morrocroft Village shopping center where this is located looks a little stuffy, like the central hub of a college campus.  But it's easy walking distance from the restaurant to the Border's and Starbucks.  Which makes it a nice place for a relaxing, albeit corporate, afternoon of shopping and chilling out.  It was 32 degrees out so we were happy.",c3_AdjAlMy4EJYQhuXADgA,0
4,2,2009-01-24,LA7x2kPeUo0g9etazFiePQ,QsMR_Fp9YRtDegThsOgFLA,2,"It only took 1 suggestion, to make out with Sens. Yup, Im THAT easy.

The tapas was good shit and their sake list was ridiculously long (thats what she said). Argh!! I still felt hungry after the Volcano thingie and Wontons though. I should have left a personal item on purpose just so I would have to go back and see Sens again.

Its a good spot to take a date, drink sake and make out with them in the bathroom.",lK9ZbdFAWIQiCjP0UJrmWw,1
5,0,2015-07-01,AD8KWgGmzz6wAQbxa53IcQ,0PCBt3JKD6IooicImKNBzA,0,I've only had lunch here but it is the best pad Thai I've ever had.  Always a line but worth the wait.  They need to expand because there is plenty of demand.,iJQA09lOOliv9gPL-cNHBw,0
1,0,2017-04-23,X88ZiQ4gaNImrM5eQxuwWg,9HC5xHX8QE8VmGd-wCKEaA,0,"I came here with my husband and my pizza came out, we kept waiting for my husbands pizza while mine continued to get cold. We asked the waiter multiple times where his pizza was, he kept reassuring us it was coming. After I finished my hard cold pizza, my husbands pizza still didn't come out we soon realized that they had completely forgotten about his simple pizza. We will  never be coming back. After all this they still charged us for my pizza. Terrible service.


Ps- if you're gluten free stay clear definitely cross contamination I just had a terrible reaction",-BCB7EUgPk8UBqba4MJy7A,0
3,0,2018-05-21,wOwgJlVjVM5PdaXgp57YZw,aRngE8bFUhtHs3INz_QMmA,0,"The mall has a lot of stores to shop in. Unfortunately, many of the people that work at the mall have a lot of nauseating attitude.  Some people are arrogant, pompous, and bratty. It is like they look down their nose at other people that might be different. This attitude doesn't create an enjoyable shopping environment even though there are a lot of shops.  The attitude here alienates some customers.  There are a lot more interesting places to visit in the world other than here. I think the attitude that comes out of Scottsdale makes it less interesting than it could be if people could drop their arrogant, entitled attitude.  Right now the mall looks like a giant warehouse. The mall is not centrally located. It is way out on the far side of town. If you drive a couple miles further East it puts you on the edge of town where there is nothing but open land on a reservation. I almost think I'd rather shop online or go somewhere else than to come here and be snubbed up with all this attitude. Some of these people could use a touch of reality....  Other locals call Scottsdale Snottsdale because of the snotty pompous attitudes.",I7UWN9Tam7aRBnViZ52gVw,0
1,3,2016-02-22,cs3x3jICpwogBqg4dbXnfw,M3-p_34fxRjZF5MgCyAtZQ,1,"This place is the worst Urgent Care I've ever visited. The front desk receptionist obviously hate their jobs because they have the worst attitude. They act as if you being there is some kind of inconvenience to them. Then when you finally do get to see the doctor it's for 2 seconds and even he acts as if he's to busy to even hear your concerns. Stearns clear of this place, it's not worth it.",3ccdHXmR-haHNrFSjc3Sog,0
5,0,2018-01-07,B7nBxmP1APsCTINDy1nC1Q,yuWvTW7oB_jxzHuBIxUCJQ,0,Such a fun place! Brought my niece here multiple times already. We also brought our friends here and we will continue to recommend this place to our friends and family.,-Sdhah0RmPQ5xnh7QZYO4g,0
4,0,2015-09-27,K_NAFj4XUmC_MpjQWc672A,43V5SUyC04za5ITSvRndog,0,"Whenever I crave for Shanghai dumplings (xiao long bao) I will only come to this restaurant. This place serves the best xiao long bao in the city. The wrapper is kind of thin, the filling is tasty and there is a lot of soup in the dumplings. The green onion pancakes are nice and crispy but it's on the greasy side. The beef and cucumber roll is yummy. The cucumbers and hosin sauce help to cut the grease and the pancake still has an addictive crunch. The smoked duck with tea flavor was pretty good it had a nice smoky flavor and the duck was fried to perfection it wasn't dry at all. It was over seasoned though and we were pretty thirsty afterwards.

Their menu is really big and the food is pretty decent overall.",Ri0lqYogDIS_0zEBzQHjVQ,0
4,0,2015-06-11,Bg8ebJk-T6sMuWRWfez9zg,R1PQEK6qvrZVC9qcWfKvDA,0,"Update:

DO get huli huli chicken tacos from this place. It has great flavor and wasn't dry.

DO NOT: Get a salad here. It's just sad. It's like when you go to PTs or some type of bar and they have pancakes on the menu. You could totally order pancakes, but you probably shouldn't. I understand that you want to give people options but when you serve a salad the way they do, it's best not to. 

The salad was on a bed of lettuce. Or so they said. I couldn't find much lettuce. I also got grilled veggies, trying to be a little healthier I suppose. Well technically, it is ""veggies"" as it was TWO types of pepper, green and red. They weren't grilled when I was there, so they were just cold and limp. It wasn't appetizing.

There was shredded cabbage and very light green and very light. I also got black beans, and when I did get a bite of black beans in it, it added flavor. I also got tortilla strips which I could barely find as well. Bean sprouts were in there. I also received guacamole (included in the price of the grilled veggies) and it was the biggest scoop of guacamole I've ever seen. Didn't help the salad at all, as guacamole is a transport or vessel for flavor, NOT flavor itself. 

I still like the place as their burrito bowls and tacos are very good. They have great salsas and the meats are very good. Stick with that. Other places like Cafe Rio and Chipotle do a decent job of salad. Those salads aren't your idea of the most healthy salads, but I can always recall seeing much more lettuce and greens in those salads than what I got today. 

Don't let this dissuade you from eating here at all, but just know that just because they offer salads, doesn't mean you should get it.",y1b_9KmwNUWG1AS3CazFLA,0
4,2,2015-10-21,oknJN3VgFF8F4WQVYoIouQ,qd6bzLnddkogYbVj7SfcBg,1,"New place.  Hard to go against the alternative of healthier Chipotle. I went around 6 PM on a Tuesday and they only had two employees.  The order nevertheless came out fast but if they get a rush there could be a problem.  I ordered the  chicken super burrito which was very tasty ..  Its only super because of what's added in it and not the size.  The size of the burrito is similar to Chipotle's.  Ordered a drink but had no refills.  The price was around $9 which is again similar to Chipotle.  The napkins provided on the table are the ones you have to use  dozen to do the job.  Restroom was out of hand soap.  That all said, you have to sympathize with a new sole proprietor thus the four stars",1_oU3pAMIRhMlLO8X36x8w,1
5,0,2018-04-03,IxAQRL3PMljUSW_jGqTJXQ,ryNl_cD450sFups14tSGSg,0,We  picked up my baby Miaa today from her stay at Club K9 her first time boarding they were  very  patient with her they took care of her so well for the 5 days while she was there always giving me updates and pictures of her I feel very comfortable her being there . she had fun got very comfortable and relaxed also happy she  loved Josh great costumer service very nice person   . Josh and everyone else took good care of her . I'm very satisfied about this place I recommend 100% to bring your fur baby's you won't regret I promise you I can go and on about this place I'm very happy . I will be bringing her back again and to train her . Thank you k9 /Josh .,uwvt3rAmihDy3XyimYcnHw,0
2,0,2016-03-20,0wNg0KgCvQNQTBObJL-dwQ,BCAw9a_kyx2RddRH9tMmKQ,0,"Well, it's almost impossible to screw up breakfast right? Well here's the place that made that happen. The worst Bloody Mary EVER, had the skillet, came out cold. Sent it back, came back SLIGHTLY warmer. Just awful!!! Oh there were about 5 other customers in the restaurant at the time (6:30am on a Sunday). Soooooo many other places to eat at it Vegas, don't waste your time or money on this place.",ReAoRD3YuzwiGdioMWLg_g,0
4,0,2015-08-24,ZR5lMSte0PXnT6Y6ULys2A,PPMBRhovY0dNHCHFzk7pAw,1,"Great for brunch! Standard breakfast fare, but done really well.

I've been here a ton of times and try to get something new each time.

Some of my favorites:
VERA CRUZ CHICKEN & AVOCADO OMELETTE- it's in the ""smarter choices"" section but it is super flavorful and comes with lots of avocado
PARISIAN BENEDICT
DENVER OMELETTE
BISCUIT, EGGS & GRAVY
Seasonal favorite: Banana bread french toast- this is to die for!

My favorite waiter is Nico, but generally the staff is friendly. The place can be very busy if you go between 10-11am on Saturday and Sunday, but I've never had a wait longer than 20 mins.

Parking can be a little tricky, there is plenty of it, but the spa and gym next door have reserved parking, so you may have to find a space in the parking structure in the back.

I know it's a chain, but one of my favorite breakfast places in Madison.",LUWbVukgLd7hGvQ3la4pgg,0
1,3,2016-05-28,xiN3z_bO1DQofVPhJVrq0w,kamKFAkLzH-mXx5QmvCefg,0,I wish I could give this negative stars. This place is a joke. I'm a GOLD member and they had me wait in line for 2 hrs because they ran out of cars-really?! Isn't that your entire business model?!  I had a reservation and had made it weeks in advance. Don't waste your time. Take an Uber and rent closer to your hotel. The staff are non-apologetic and won't give you and upgrade even if they don't have something in the class you reserved.,S5vz3N4tu_eWkNPJRotc5A,0
3,0,2014-11-29,LrjhCXQTZTyq9VJImhCRZQ,CCJ_nAlR5P5NcYIudlXUnw,0,"Shortly after writing to the Swiss Chalet headquarters about this incident, I received a call apologizing for the inconvenience this had caused.  The individual on the other line also informed me that they would be sending the manager to extra training classes, which I am grateful for, because truly, he needs a lot of work.  

I appreciate the fact that they've addressed this issue in such a prompt manner and mostly, for their apology and for that, I've improved my rating.",MylxjEKiTeaWb-GAaPA-zA,0
1,2,2014-08-26,PdN9LzbZJvNZ_TRIFLazVw,yyGzYDh0Qa2o8vUGMEjDRA,0,"So disappointing. We were on a buying trip with money to spend and a truck and trailer. Saw several pieces of mid century furniture that we were interested in buying. The first was a set of stacked cabinets that had no price. When I asked for the price I was told it wasn't for sale because he was using it for display. Okay that's not totally unreasonable except it only had two open shelves and the rest were closed cabinets so it wasn't displaying much. When I turned to the cabinet beside it that did have a price I was told that the way it works if you want to buy any of the larger pieces of furniture is that you can't take it with you on the same day you buy it but rather he will call you when he has time to move all the little things that are be displayed on it and finds somewhere else to put them. What?!?  He wasn't phased when I tried to explain to him that I was just traveling through and would be two states away by then. I did find a two piece credenza hutch that was priced and since it only had a couple of things on it I thought for sure I could talk him into selling it to me and taking it with me but he was convinced that the top hutch did not go with the bottom credenza and it did not belong to him. When I suggested that he call the seller he said he doesn't call sellers on Sunday. WTF? He said he would email the seller. Grrr. I left buying only a couple of books but could have easily dropped over a grand. I said I would be in town for an hour or two because I had an appointment to pick up some furniture so if he happened to hear back he could call me. He called me back several hours later saying that I was right, the price was for both pieces DUH. Unfortunately I was already a state away by then. I have no idea what the hell this guy is thinking. More than 90% of the storefronts on this street are closed and boarded up. Have no idea how this place is still in business when they are turning away customers. Mostly I am writing this review to inform all the poor sellers that he is renting booths to that he flat out refuses to sell your stuff.",IvLSbW_4Cu2ngDcw2Aau3w,4
3,2,2012-03-30,AT-OMQMDw2_q7kfZDjKCkA,vVzS_gSggsr7JgciYyZqrg,2,"A liquor store with a drive thru window?? Ingenious!

The area is a little sketchy later at night. It's nice to know that you can get your alcohol on without leaving your car. My friends and I drove up to the window just for kicks to check them out. =P

The alcohol is pretty pricey though. You're better off finding a 24 hour grocery store.",WB-ivH1N3Jew0oFs98NqYQ,2
